userId;date;trafficSource;cost;value
user_8795;2020-01-11;yandex / cpc;8.5;0
user_8795;2020-01-14;google / cpc;8.25;0
user_8796;2020-01-03;facebook / video;10.25;0
user_8797;2020-01-05;google / cpc;8.25;0
user_8797;2020-01-08;google / cpc;8.25;145
user_8799;2020-01-07;facebook / video;10.25;0
user_880;2020-01-06;yandex / cpc;8.5;0
user_8800;2020-01-05;facebook / video;10.25;82.5
user_8800;2020-01-13;google / cpc;8.25;92.5
user_8804;2020-01-03;telegram / posts;15.75;100
user_8804;2020-01-12;telegram / posts;15.75;0
user_8804;2020-01-12;telegram / posts;15.75;0
user_8806;2020-01-09;facebook / video;10.25;0
user_8808;2020-01-28;facebook / video;10.25;0
user_8809;2020-01-05;facebook / video;10.25;0
user_881;2020-01-06;telegram / posts;15.75;0
user_881;2020-01-08;facebook / video;10.25;0
user_881;2020-01-14;telegram / posts;15.75;0
user_8812;2020-01-03;telegram / posts;15.75;0
user_8813;2020-01-03;yandex / cpc;8.5;0
user_8814;2020-01-03;facebook / video;10.25;0
user_8816;2020-01-05;telegram / posts;15.75;0
user_8817;2020-01-05;facebook / video;10.25;217.5
user_8817;2020-01-11;facebook / video;10.25;0
user_882;2020-01-05;yandex / cpc;8.5;55
user_882;2020-01-05;facebook / video;10.25;0
user_8821;2020-01-03;facebook / video;10.25;0
user_8822;2020-01-04;vk / display;14.75;0
user_8822;2020-01-19;google / cpc;8.25;0
user_8827;2020-01-18;google / cpc;8.25;0
user_8827;2020-01-30;google / cpc;8.25;0
user_8828;2020-01-03;telegram / posts;15.75;0
user_8829;2020-01-03;google / cpc;8.25;0
user_8829;2020-01-15;google / cpc;8.25;130
user_883;2020-01-04;telegram / posts;15.75;170
user_883;2020-01-11;google / cpc;8.25;0
user_883;2020-01-31;google / cpc;8.25;0
user_8831;2020-01-16;vk / display;14.75;0
user_884;2020-01-03;facebook / video;10.25;0
user_884;2020-01-04;telegram / posts;15.75;0
user_884;2020-01-06;telegram / posts;15.75;0
user_8843;2020-01-07;google / cpc;8.25;102.5
user_8847;2020-01-05;telegram / posts;15.75;0
user_8848;2020-01-03;yandex / cpc;8.5;0
user_8849;2020-01-13;facebook / video;10.25;0
user_885;2020-01-03;telegram / posts;15.75;0
user_8850;2020-01-03;google / cpc;8.25;0
user_8850;2020-01-03;facebook / video;10.25;0
user_8850;2020-01-06;yandex / cpc;8.5;0
user_8850;2020-01-07;yandex / cpc;8.5;0
user_8850;2020-01-11;telegram / posts;15.75;0
user_8850;2020-01-12;yandex / cpc;8.5;0
user_8852;2020-01-10;yandex / cpc;8.5;0
user_8853;2020-01-03;facebook / video;10.25;0
user_8853;2020-01-28;facebook / video;10.25;0
user_8856;2020-01-11;telegram / posts;15.75;0
user_8856;2020-01-18;yandex / cpc;8.5;0
user_8858;2020-01-16;yandex / cpc;8.5;245
user_8859;2020-01-05;yandex / cpc;8.5;0
user_886;2020-01-03;google / cpc;8.25;0
user_8861;2020-01-03;google / cpc;8.25;0
user_8861;2020-01-21;facebook / video;10.25;0
user_8863;2020-01-15;google / cpc;8.25;155
user_8865;2020-01-15;google / cpc;8.25;0
user_8866;2020-01-04;facebook / video;10.25;0
user_8866;2020-01-12;vk / display;14.75;0
user_8867;2020-01-03;yandex / cpc;8.5;0
user_8868;2020-01-04;yandex / cpc;8.5;0
user_8875;2020-01-05;yandex / cpc;8.5;0
user_8878;2020-01-04;facebook / video;10.25;0
user_8878;2020-01-10;google / cpc;8.25;0
user_888;2020-01-07;facebook / video;10.25;0
user_888;2020-01-22;yandex / cpc;8.5;0
user_888;2020-01-26;telegram / posts;15.75;0
user_8880;2020-01-05;facebook / video;10.25;0
user_8881;2020-01-04;yandex / cpc;8.5;0
user_8884;2020-01-07;google / cpc;8.25;0
user_8885;2020-01-13;google / cpc;8.25;0
user_8886;2020-01-05;facebook / video;10.25;0
user_8887;2020-01-05;google / cpc;8.25;0
user_8887;2020-01-07;facebook / video;10.25;0
user_8887;2020-01-12;yandex / cpc;8.5;0
user_8889;2020-01-03;vk / display;14.75;152.5
user_8889;2020-01-04;yandex / cpc;8.5;177.5
user_8889;2020-01-07;google / cpc;8.25;0
user_8889;2020-01-23;google / cpc;8.25;132.5
user_889;2020-01-13;telegram / posts;15.75;0
user_8892;2020-01-03;google / cpc;8.25;0
user_8892;2020-01-07;facebook / video;10.25;0
user_8893;2020-01-04;facebook / video;10.25;0
user_8895;2020-01-17;google / cpc;8.25;0
user_8897;2020-01-03;facebook / video;10.25;0
user_8898;2020-01-07;google / cpc;8.25;0
user_890;2020-01-03;facebook / video;10.25;0
user_890;2020-01-03;telegram / posts;15.75;0
user_8901;2020-01-08;telegram / posts;15.75;0
user_8902;2020-01-10;google / cpc;8.25;0
user_8902;2020-01-13;google / cpc;8.25;0
user_8903;2020-02-13;facebook / video;10.25;0
user_8904;2020-01-03;google / cpc;8.25;0
user_8904;2020-01-03;facebook / video;10.25;0
user_8905;2020-02-01;google / cpc;8.25;0
user_8906;2020-01-03;google / cpc;8.25;65
user_8906;2020-01-04;yandex / cpc;8.5;0
user_8907;2020-01-08;yandex / cpc;8.5;0
user_891;2020-01-04;yandex / cpc;8.5;0
user_891;2020-01-18;facebook / video;10.25;0
user_891;2020-01-24;facebook / video;10.25;0
user_8910;2020-01-16;yandex / cpc;8.5;0
user_8911;2020-01-03;facebook / video;10.25;0
user_8912;2020-01-03;google / cpc;8.25;0
user_8912;2020-01-10;yandex / cpc;8.5;0
user_8913;2020-01-03;facebook / video;10.25;0
user_8913;2020-01-05;yandex / cpc;8.5;0
user_8913;2020-01-05;google / cpc;8.25;0
user_8915;2020-01-03;facebook / video;10.25;0
user_8915;2020-01-06;google / cpc;8.25;132.5
user_8916;2020-01-09;google / cpc;8.25;0
user_8918;2020-01-04;yandex / cpc;8.5;0
user_8918;2020-01-05;telegram / posts;15.75;0
user_8921;2020-01-03;facebook / video;10.25;0
user_8921;2020-01-06;google / cpc;8.25;0
user_8924;2020-01-21;telegram / posts;15.75;0
user_8925;2020-01-10;yandex / cpc;8.5;0
user_8925;2020-01-20;yandex / cpc;8.5;0
user_8926;2020-01-06;facebook / video;10.25;0
user_8927;2020-01-15;telegram / posts;15.75;0
user_8928;2020-01-19;facebook / video;10.25;0
user_8929;2020-01-06;telegram / posts;15.75;0
user_893;2020-01-16;facebook / video;10.25;0
user_8932;2020-01-06;telegram / posts;15.75;50
user_8933;2020-01-04;facebook / video;10.25;0
user_8935;2020-01-04;facebook / video;10.25;0
user_8937;2020-01-17;google / cpc;8.25;0
user_894;2020-01-05;facebook / video;10.25;0
user_894;2020-01-05;facebook / video;10.25;0
user_894;2020-01-17;telegram / posts;15.75;0
user_8941;2020-01-04;vk / display;14.75;0
user_8941;2020-01-17;facebook / video;10.25;0
user_8942;2020-01-11;facebook / video;10.25;0
user_8943;2020-01-03;telegram / posts;15.75;0
user_8943;2020-01-07;telegram / posts;15.75;0
user_8943;2020-01-11;facebook / video;10.25;0
user_8948;2020-01-12;facebook / video;10.25;0
user_8948;2020-01-13;telegram / posts;15.75;0
user_8951;2020-01-11;telegram / posts;15.75;0
user_8952;2020-01-18;facebook / video;10.25;0
user_8953;2020-01-06;telegram / posts;15.75;0
user_8954;2020-01-03;facebook / video;10.25;0
user_8955;2020-01-12;telegram / posts;15.75;0
user_8956;2020-01-05;facebook / video;10.25;0
user_8957;2020-02-14;telegram / posts;15.75;0
user_8958;2020-01-04;yandex / cpc;8.5;0
user_8958;2020-01-29;google / cpc;8.25;0
user_8959;2020-01-03;google / cpc;8.25;0
user_8959;2020-01-10;facebook / video;10.25;0
user_896;2020-01-05;yandex / cpc;8.5;0
user_896;2020-01-16;telegram / posts;15.75;0
user_8960;2020-01-03;google / cpc;8.25;0
user_8960;2020-01-06;google / cpc;8.25;0
user_8963;2020-01-06;facebook / video;10.25;0
user_8964;2020-01-04;facebook / video;10.25;0
user_8965;2020-01-04;yandex / cpc;8.5;0
user_8966;2020-01-05;google / cpc;8.25;0
user_8967;2020-01-03;google / cpc;8.25;0
user_8967;2020-01-05;telegram / posts;15.75;0
user_8967;2020-01-10;telegram / posts;15.75;0
user_8968;2020-01-06;google / cpc;8.25;0
user_8968;2020-01-18;facebook / video;10.25;0
user_8970;2020-01-08;facebook / video;10.25;0
user_8973;2020-01-15;google / cpc;8.25;0
user_8973;2020-01-17;facebook / video;10.25;95
user_8974;2020-01-04;google / cpc;8.25;0
user_8978;2020-01-11;yandex / cpc;8.5;0
user_8979;2020-01-17;telegram / posts;15.75;0
user_898;2020-01-14;telegram / posts;15.75;0
user_8980;2020-01-04;telegram / posts;15.75;122.5
user_8981;2020-01-04;yandex / cpc;8.5;0
user_8983;2020-01-05;facebook / video;10.25;0
user_8985;2020-01-11;facebook / video;10.25;0
user_8986;2020-01-03;yandex / cpc;8.5;0
user_8986;2020-01-06;yandex / cpc;8.5;0
user_8988;2020-01-16;telegram / posts;15.75;0
user_8990;2020-01-28;facebook / video;10.25;240
user_8991;2020-01-10;facebook / video;10.25;87.5
user_8992;2020-01-03;facebook / video;10.25;0
user_8993;2020-01-03;telegram / posts;15.75;0
user_8994;2020-01-10;facebook / video;10.25;0
user_8995;2020-01-03;yandex / cpc;8.5;0
user_8996;2020-01-09;yandex / cpc;8.5;0
user_8996;2020-01-11;vk / display;14.75;0
user_8997;2020-01-07;telegram / posts;15.75;0
user_8999;2020-01-17;facebook / video;10.25;0
user_9;2020-01-05;google / cpc;8.25;0
user_9;2020-01-14;facebook / video;10.25;0
user_9000;2020-02-03;yandex / cpc;8.5;0
user_9001;2020-01-22;google / cpc;8.25;0
user_9003;2020-01-04;vk / display;14.75;0
user_9003;2020-01-09;facebook / video;10.25;0
user_9003;2020-01-14;yandex / cpc;8.5;0
user_9003;2020-01-28;telegram / posts;15.75;0
user_9006;2020-01-03;google / cpc;8.25;0
user_9006;2020-01-04;yandex / cpc;8.5;80
user_9008;2020-01-10;google / cpc;8.25;0
user_9008;2020-01-19;telegram / posts;15.75;0
user_9009;2020-01-04;yandex / cpc;8.5;0
user_901;2020-01-18;telegram / posts;15.75;247.5
user_9011;2020-02-03;telegram / posts;15.75;0
user_9012;2020-01-04;yandex / cpc;8.5;0
user_9012;2020-01-05;telegram / posts;15.75;0
user_9014;2020-01-06;yandex / cpc;8.5;0
user_9015;2020-01-04;google / cpc;8.25;0
user_9015;2020-01-13;google / cpc;8.25;0
user_9016;2020-01-04;telegram / posts;15.75;0
user_902;2020-01-11;telegram / posts;15.75;0
user_9021;2020-01-03;yandex / cpc;8.5;0
user_9021;2020-01-03;google / cpc;8.25;0
user_9022;2020-01-03;google / cpc;8.25;0
user_9023;2020-01-03;google / cpc;8.25;0
user_9023;2020-01-05;telegram / posts;15.75;0
user_9025;2020-01-03;google / cpc;8.25;0
user_9026;2020-01-03;yandex / cpc;8.5;0
user_9026;2020-01-25;telegram / posts;15.75;0
user_9027;2020-01-03;google / cpc;8.25;0
user_9028;2020-01-07;google / cpc;8.25;0
user_9030;2020-01-03;yandex / cpc;8.5;0
user_9031;2020-01-06;google / cpc;8.25;0
user_9031;2020-01-07;facebook / video;10.25;0
user_9031;2020-01-14;facebook / video;10.25;0
user_9031;2020-02-21;facebook / video;10.25;0
user_9035;2020-01-03;facebook / video;10.25;0
user_9036;2020-01-03;google / cpc;8.25;0
user_9036;2020-01-05;yandex / cpc;8.5;0
user_9038;2020-01-03;telegram / posts;15.75;0
user_9039;2020-01-03;yandex / cpc;8.5;75
user_9039;2020-01-10;google / cpc;8.25;0
user_904;2020-01-03;telegram / posts;15.75;0
user_904;2020-01-05;facebook / video;10.25;72.5
user_904;2020-01-09;telegram / posts;15.75;0
user_9041;2020-01-06;google / cpc;8.25;0
user_9042;2020-01-07;facebook / video;10.25;0
user_9042;2020-01-14;telegram / posts;15.75;0
user_9043;2020-02-06;telegram / posts;15.75;0
user_9044;2020-01-18;telegram / posts;15.75;0
user_9045;2020-01-06;facebook / video;10.25;0
user_9047;2020-01-03;facebook / video;10.25;0
user_9047;2020-01-03;facebook / video;10.25;0
user_9048;2020-01-16;google / cpc;8.25;100
user_9049;2020-01-04;google / cpc;8.25;0
user_905;2020-01-03;facebook / video;10.25;0
user_905;2020-01-04;google / cpc;8.25;0
user_9050;2020-01-04;google / cpc;8.25;0
user_9050;2020-01-05;google / cpc;8.25;162.5
user_9050;2020-01-06;vk / display;14.75;0
user_9050;2020-01-12;facebook / video;10.25;0
user_9051;2020-01-04;telegram / posts;15.75;0
user_9051;2020-01-05;facebook / video;10.25;0
user_9051;2020-01-09;facebook / video;10.25;0
user_9052;2020-01-11;google / cpc;8.25;0
user_9054;2020-01-03;yandex / cpc;8.5;77.5
user_9055;2020-01-04;facebook / video;10.25;0
user_9055;2020-01-15;google / cpc;8.25;192.5
user_906;2020-01-03;yandex / cpc;8.5;0
user_9060;2020-01-09;google / cpc;8.25;0
user_9065;2020-01-05;telegram / posts;15.75;0
user_9067;2020-01-04;google / cpc;8.25;0
user_9067;2020-01-13;facebook / video;10.25;0
user_9069;2020-01-04;google / cpc;8.25;107.5
user_9069;2020-01-04;google / cpc;8.25;0
user_9069;2020-01-05;vk / display;14.75;0
user_9069;2020-01-06;google / cpc;8.25;0
user_907;2020-01-07;facebook / video;10.25;0
user_907;2020-01-15;telegram / posts;15.75;0
user_9073;2020-01-03;telegram / posts;15.75;0
user_9073;2020-01-08;yandex / cpc;8.5;0
user_9073;2020-01-19;facebook / video;10.25;0
user_9074;2020-01-14;yandex / cpc;8.5;0
user_9075;2020-01-20;google / cpc;8.25;0
user_9076;2020-01-04;google / cpc;8.25;0
user_9076;2020-01-10;google / cpc;8.25;0
user_9077;2020-01-03;facebook / video;10.25;0
user_9078;2020-01-03;telegram / posts;15.75;0
user_9078;2020-01-20;google / cpc;8.25;0
user_908;2020-01-08;telegram / posts;15.75;0
user_9080;2020-01-03;telegram / posts;15.75;0
user_9080;2020-01-03;telegram / posts;15.75;0
user_9080;2020-01-03;telegram / posts;15.75;0
user_9081;2020-01-20;telegram / posts;15.75;0
user_9082;2020-01-05;google / cpc;8.25;0
user_9082;2020-01-06;facebook / video;10.25;0
user_9083;2020-01-03;telegram / posts;15.75;0
user_9083;2020-01-13;google / cpc;8.25;0
user_9085;2020-01-06;yandex / cpc;8.5;0
user_9085;2020-01-07;telegram / posts;15.75;0
user_9087;2020-01-04;facebook / video;10.25;0
user_9088;2020-01-14;google / cpc;8.25;0
user_9089;2020-01-09;google / cpc;8.25;0
user_9089;2020-01-10;facebook / video;10.25;232.5
user_909;2020-01-06;facebook / video;10.25;0
user_9092;2020-01-04;facebook / video;10.25;0
user_9094;2020-01-03;telegram / posts;15.75;0
user_9095;2020-01-11;telegram / posts;15.75;0
user_9096;2020-01-03;telegram / posts;15.75;0
user_9096;2020-01-03;yandex / cpc;8.5;0
user_9096;2020-01-05;yandex / cpc;8.5;0
user_9096;2020-01-13;google / cpc;8.25;0
user_9097;2020-01-03;yandex / cpc;8.5;0
user_9099;2020-01-13;facebook / video;10.25;0
user_91;2020-01-03;google / cpc;8.25;0
user_91;2020-01-03;yandex / cpc;8.5;0
user_91;2020-01-16;yandex / cpc;8.5;0
user_91;2020-01-26;facebook / video;10.25;0
user_910;2020-01-05;google / cpc;8.25;0
user_9100;2020-01-03;telegram / posts;15.75;0
user_9100;2020-01-03;vk / display;14.75;0
user_9103;2020-01-03;telegram / posts;15.75;0
user_9104;2020-01-04;google / cpc;8.25;0
user_9105;2020-01-03;google / cpc;8.25;0
user_9105;2020-01-04;facebook / video;10.25;0
user_9106;2020-01-28;google / cpc;8.25;0
user_9106;2020-02-01;google / cpc;8.25;0
user_9107;2020-01-06;telegram / posts;15.75;0
user_9107;2020-01-12;google / cpc;8.25;0
user_9109;2020-01-03;google / cpc;8.25;0
user_911;2020-01-03;google / cpc;8.25;0
user_911;2020-01-31;facebook / video;10.25;0
user_9112;2020-01-08;yandex / cpc;8.5;0
user_9113;2020-01-07;google / cpc;8.25;0
user_9113;2020-01-10;facebook / video;10.25;227.5
user_9114;2020-01-21;telegram / posts;15.75;0
user_9118;2020-01-03;telegram / posts;15.75;0
user_9119;2020-01-05;google / cpc;8.25;0
user_912;2020-01-04;facebook / video;10.25;0
user_9122;2020-01-08;google / cpc;8.25;0
user_9123;2020-01-05;telegram / posts;15.75;0
user_9125;2020-01-09;telegram / posts;15.75;0
user_9126;2020-01-03;facebook / video;10.25;0
user_9129;2020-01-04;google / cpc;8.25;0
user_9129;2020-01-05;facebook / video;10.25;0
user_913;2020-01-05;google / cpc;8.25;0
user_913;2020-01-08;telegram / posts;15.75;0
user_913;2020-01-19;facebook / video;10.25;0
user_9130;2020-01-06;facebook / video;10.25;0
user_9133;2020-01-04;facebook / video;10.25;0
user_9133;2020-01-06;google / cpc;8.25;237.5
user_9133;2020-01-11;yandex / cpc;8.5;0
user_9133;2020-01-27;facebook / video;10.25;0
user_9134;2020-01-07;telegram / posts;15.75;0
user_9134;2020-01-30;telegram / posts;15.75;162.5
user_9135;2020-01-04;google / cpc;8.25;0
user_9137;2020-01-03;facebook / video;10.25;0
user_9138;2020-01-06;google / cpc;8.25;0
user_9138;2020-02-04;telegram / posts;15.75;0
user_914;2020-01-03;facebook / video;10.25;0
user_9140;2020-01-03;facebook / video;10.25;0
user_9140;2020-01-04;google / cpc;8.25;0
user_9140;2020-01-13;google / cpc;8.25;0
user_9140;2020-01-15;facebook / video;10.25;0
user_9142;2020-01-17;google / cpc;8.25;152.5
user_9142;2020-01-19;facebook / video;10.25;0
user_9143;2020-01-04;telegram / posts;15.75;0
user_9146;2020-01-03;google / cpc;8.25;0
user_9146;2020-01-05;telegram / posts;15.75;0
user_9146;2020-01-15;facebook / video;10.25;0
user_9146;2020-01-23;telegram / posts;15.75;0
user_9148;2020-01-03;google / cpc;8.25;247.5
user_9149;2020-01-09;google / cpc;8.25;0
user_9151;2020-01-14;telegram / posts;15.75;0
user_9153;2020-01-04;telegram / posts;15.75;0
user_9155;2020-01-07;telegram / posts;15.75;0
user_9156;2020-01-06;telegram / posts;15.75;0
user_9156;2020-01-16;facebook / video;10.25;0
user_9156;2020-01-23;facebook / video;10.25;0
user_9159;2020-01-07;facebook / video;10.25;0
user_916;2020-01-03;telegram / posts;15.75;0
user_916;2020-01-13;google / cpc;8.25;0
user_9160;2020-01-03;google / cpc;8.25;0
user_9160;2020-01-08;google / cpc;8.25;0
user_9161;2020-02-04;telegram / posts;15.75;0
user_9162;2020-01-08;telegram / posts;15.75;0
user_9163;2020-01-13;google / cpc;8.25;0
user_9165;2020-01-06;telegram / posts;15.75;0
user_9166;2020-01-07;google / cpc;8.25;0
user_9167;2020-01-03;google / cpc;8.25;0
user_9167;2020-01-11;vk / display;14.75;0
user_9168;2020-01-10;yandex / cpc;8.5;0
user_917;2020-01-06;yandex / cpc;8.5;0
user_917;2020-01-07;facebook / video;10.25;0
user_917;2020-01-14;telegram / posts;15.75;0
user_9170;2020-01-14;yandex / cpc;8.5;0
user_9170;2020-01-22;telegram / posts;15.75;0
user_9171;2020-01-15;telegram / posts;15.75;0
user_9172;2020-01-04;telegram / posts;15.75;0
user_9173;2020-01-03;telegram / posts;15.75;0
user_9173;2020-01-04;google / cpc;8.25;0
user_9174;2020-01-07;facebook / video;10.25;0
user_9175;2020-01-04;google / cpc;8.25;0
user_9176;2020-01-04;telegram / posts;15.75;0
user_9178;2020-01-03;facebook / video;10.25;242.5
user_9178;2020-01-08;facebook / video;10.25;0
user_9178;2020-01-24;google / cpc;8.25;0
user_9179;2020-01-06;yandex / cpc;8.5;0
user_918;2020-01-03;telegram / posts;15.75;0
user_9181;2020-01-28;yandex / cpc;8.5;0
user_9183;2020-01-05;google / cpc;8.25;0
user_9183;2020-01-23;telegram / posts;15.75;0
user_9184;2020-01-13;facebook / video;10.25;0
user_9185;2020-01-03;google / cpc;8.25;192.5
user_9185;2020-01-06;facebook / video;10.25;205
user_9186;2020-01-06;telegram / posts;15.75;0
user_9186;2020-01-07;facebook / video;10.25;0
user_9187;2020-01-27;google / cpc;8.25;0
user_9188;2020-01-12;yandex / cpc;8.5;0
user_919;2020-01-06;telegram / posts;15.75;0
user_9193;2020-01-08;facebook / video;10.25;0
user_9195;2020-01-04;facebook / video;10.25;0
user_9195;2020-01-11;telegram / posts;15.75;177.5
user_9195;2020-01-12;google / cpc;8.25;0
user_9197;2020-01-04;facebook / video;10.25;202.5
user_9197;2020-01-08;telegram / posts;15.75;0
user_9198;2020-01-05;yandex / cpc;8.5;0
user_9199;2020-01-03;telegram / posts;15.75;0
user_920;2020-01-03;google / cpc;8.25;0
user_9200;2020-01-05;google / cpc;8.25;0
user_9200;2020-01-08;telegram / posts;15.75;0
user_9202;2020-01-04;google / cpc;8.25;0
user_9202;2020-01-23;google / cpc;8.25;0
user_9205;2020-01-19;telegram / posts;15.75;0
user_9205;2020-02-03;facebook / video;10.25;0
user_9206;2020-01-05;google / cpc;8.25;0
user_9206;2020-01-08;google / cpc;8.25;0
user_9206;2020-01-09;telegram / posts;15.75;0
user_9207;2020-01-08;google / cpc;8.25;0
user_9208;2020-01-03;yandex / cpc;8.5;0
user_9208;2020-01-05;google / cpc;8.25;0
user_9208;2020-01-20;google / cpc;8.25;190
user_921;2020-01-03;telegram / posts;15.75;0
user_921;2020-01-06;telegram / posts;15.75;0
user_9210;2020-01-14;google / cpc;8.25;0
user_9210;2020-02-03;facebook / video;10.25;0
user_9211;2020-01-03;google / cpc;8.25;0
user_9212;2020-01-03;facebook / video;10.25;0
user_9212;2020-02-03;google / cpc;8.25;0
user_9214;2020-01-04;facebook / video;10.25;0
user_9216;2020-01-12;vk / display;14.75;0
user_9217;2020-01-07;facebook / video;10.25;0
user_9218;2020-01-03;google / cpc;8.25;0
user_9218;2020-01-04;google / cpc;8.25;0
user_9218;2020-01-20;google / cpc;8.25;0
user_9219;2020-01-04;yandex / cpc;8.5;0
user_922;2020-01-10;facebook / video;10.25;0
user_9220;2020-01-03;facebook / video;10.25;0
user_9220;2020-01-03;yandex / cpc;8.5;0
user_9220;2020-01-10;facebook / video;10.25;0
user_9221;2020-01-03;yandex / cpc;8.5;0
user_9221;2020-01-04;telegram / posts;15.75;0
user_9223;2020-01-05;yandex / cpc;8.5;0
user_9224;2020-01-03;google / cpc;8.25;0
user_9224;2020-01-08;yandex / cpc;8.5;0
user_9225;2020-01-03;google / cpc;8.25;0
user_9225;2020-01-04;yandex / cpc;8.5;0
user_9225;2020-01-04;google / cpc;8.25;245
user_9227;2020-01-03;telegram / posts;15.75;0
user_9227;2020-01-03;google / cpc;8.25;0
user_9227;2020-01-18;facebook / video;10.25;140
user_9228;2020-01-06;facebook / video;10.25;0
user_9229;2020-01-04;facebook / video;10.25;0
user_923;2020-01-07;google / cpc;8.25;0
user_923;2020-01-10;yandex / cpc;8.5;0
user_9232;2020-01-06;telegram / posts;15.75;0
user_9232;2020-01-20;facebook / video;10.25;0
user_9233;2020-01-14;yandex / cpc;8.5;0
user_9236;2020-01-19;telegram / posts;15.75;0
user_9237;2020-01-05;google / cpc;8.25;0
user_9238;2020-01-03;facebook / video;10.25;0
user_924;2020-01-07;telegram / posts;15.75;0
user_9240;2020-01-06;yandex / cpc;8.5;0
user_9242;2020-01-04;facebook / video;10.25;0
user_9242;2020-01-05;vk / display;14.75;0
user_9242;2020-01-08;telegram / posts;15.75;0
user_9243;2020-01-06;telegram / posts;15.75;0
user_9243;2020-01-13;telegram / posts;15.75;0
user_9244;2020-01-11;facebook / video;10.25;197.5
user_9245;2020-01-06;yandex / cpc;8.5;0
user_9246;2020-01-03;facebook / video;10.25;0
user_9246;2020-01-04;facebook / video;10.25;0
user_9246;2020-01-05;facebook / video;10.25;0
user_9246;2020-01-06;google / cpc;8.25;0
user_9248;2020-01-07;google / cpc;8.25;0
user_9249;2020-01-03;google / cpc;8.25;0
user_925;2020-01-05;telegram / posts;15.75;0
user_925;2020-01-18;facebook / video;10.25;85
user_9250;2020-01-09;telegram / posts;15.75;0
user_9250;2020-01-26;facebook / video;10.25;0
user_9251;2020-01-04;yandex / cpc;8.5;0
user_9251;2020-01-04;google / cpc;8.25;50
user_9252;2020-01-07;google / cpc;8.25;227.5
user_9253;2020-01-10;google / cpc;8.25;0
user_9254;2020-01-04;yandex / cpc;8.5;0
user_9254;2020-01-07;facebook / video;10.25;0
user_9258;2020-01-09;google / cpc;8.25;0
user_9258;2020-01-16;google / cpc;8.25;0
user_9259;2020-01-07;facebook / video;10.25;0
user_9260;2020-01-13;telegram / posts;15.75;0
user_9261;2020-01-03;google / cpc;8.25;0
user_9262;2020-01-04;yandex / cpc;8.5;0
user_9262;2020-01-05;yandex / cpc;8.5;0
user_9264;2020-01-16;yandex / cpc;8.5;140
user_9266;2020-01-03;facebook / video;10.25;0
user_9267;2020-01-04;google / cpc;8.25;0
user_9267;2020-01-07;google / cpc;8.25;0
user_9269;2020-01-13;yandex / cpc;8.5;0
user_927;2020-01-06;telegram / posts;15.75;0
user_9272;2020-01-03;yandex / cpc;8.5;0
user_9273;2020-01-05;telegram / posts;15.75;62.5
user_9274;2020-01-04;google / cpc;8.25;0
user_9274;2020-01-08;telegram / posts;15.75;190
user_9276;2020-01-05;telegram / posts;15.75;0
user_9276;2020-01-08;facebook / video;10.25;70
user_9276;2020-01-17;facebook / video;10.25;0
user_9276;2020-01-20;google / cpc;8.25;0
user_9277;2020-01-04;facebook / video;10.25;0
user_9277;2020-01-05;telegram / posts;15.75;0
user_9277;2020-01-08;yandex / cpc;8.5;0
user_928;2020-01-11;telegram / posts;15.75;0
user_9281;2020-01-03;yandex / cpc;8.5;0
user_9281;2020-01-03;facebook / video;10.25;0
user_9282;2020-01-03;facebook / video;10.25;0
user_9285;2020-01-03;telegram / posts;15.75;0
user_9285;2020-01-05;telegram / posts;15.75;72.5
user_9285;2020-01-06;google / cpc;8.25;0
user_9286;2020-01-06;facebook / video;10.25;0
user_9287;2020-01-15;facebook / video;10.25;0
user_9288;2020-01-17;google / cpc;8.25;0
user_9289;2020-01-10;yandex / cpc;8.5;0
user_9289;2020-01-18;facebook / video;10.25;210
user_929;2020-01-13;facebook / video;10.25;0
user_929;2020-01-17;google / cpc;8.25;0
user_929;2020-01-23;facebook / video;10.25;0
user_9290;2020-01-03;telegram / posts;15.75;0
user_9291;2020-01-03;google / cpc;8.25;0
user_9292;2020-01-06;telegram / posts;15.75;0
user_9293;2020-01-16;facebook / video;10.25;0
user_9294;2020-01-05;facebook / video;10.25;0
user_9294;2020-01-16;google / cpc;8.25;0
user_9296;2020-01-11;yandex / cpc;8.5;0
user_9297;2020-01-03;google / cpc;8.25;0
user_9299;2020-01-04;telegram / posts;15.75;0
user_9299;2020-01-16;facebook / video;10.25;0
user_9299;2020-01-17;facebook / video;10.25;0
user_93;2020-01-06;google / cpc;8.25;0
user_930;2020-01-05;yandex / cpc;8.5;0
user_930;2020-01-06;facebook / video;10.25;0
user_9300;2020-01-03;google / cpc;8.25;0
user_9300;2020-01-05;telegram / posts;15.75;50
user_9300;2020-01-07;facebook / video;10.25;175
user_9301;2020-01-06;google / cpc;8.25;0
user_9302;2020-01-09;google / cpc;8.25;0
user_9302;2020-01-11;facebook / video;10.25;0
user_9303;2020-01-06;facebook / video;10.25;0
user_9304;2020-01-12;telegram / posts;15.75;0
user_9305;2020-01-04;telegram / posts;15.75;0
user_9308;2020-01-03;vk / display;14.75;0
user_931;2020-01-04;facebook / video;10.25;0
user_9310;2020-01-08;telegram / posts;15.75;0
user_9312;2020-01-08;facebook / video;10.25;0
user_9313;2020-01-04;google / cpc;8.25;0
user_9313;2020-01-06;telegram / posts;15.75;0
user_9315;2020-01-03;yandex / cpc;8.5;187.5
user_9315;2020-01-13;telegram / posts;15.75;0
